epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
37,12494.8,0.78258,0.54642,0.01317,0.92984,0.93966,0.95052,0.83082,0.53041,0.2471,0.01157,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
38,12824.7,0.76696,0.53121,0.01296,0.92849,0.94376,0.95049,0.82996,0.53119,0.24311,0.01159,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
39,13154.7,0.76304,0.53088,0.01292,0.93267,0.93936,0.95017,0.82938,0.52991,0.23926,0.01156,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
40,13484.7,0.75078,0.52607,0.01265,0.93062,0.94323,0.95137,0.83118,0.53038,0.23956,0.01157,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
41,13815.8,0.632,0.27486,0.01501,0.93639,0.94398,0.95144,0.83169,0.5297,0.23522,0.01154,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
42,14145.7,0.60935,0.26193,0.01441,0.93677,0.93989,0.95229,0.83218,0.52887,0.23413,0.01152,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
43,14476.6,0.59405,0.25195,0.01391,0.93826,0.94041,0.95416,0.83391,0.5282,0.23291,0.01148,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
44,14808.1,0.58107,0.24703,0.01359,0.95386,0.92638,0.95291,0.83465,0.52657,0.23518,0.01146,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
45,15139.7,0.57266,0.24056,0.01332,0.95569,0.9296,0.9528,0.83392,0.52551,0.23165,0.01142,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
46,15470.8,0.5538,0.2353,0.01291,0.95205,0.93003,0.95313,0.83524,0.52408,0.23347,0.01139,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
47,15801.9,0.54371,0.22744,0.01262,0.94567,0.93277,0.95323,0.83578,0.52433,0.23472,0.0114,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
48,16132.8,0.53314,0.22491,0.0124,0.93296,0.93638,0.95106,0.83494,0.52393,0.23474,0.01139,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
49,16463.8,0.51853,0.22252,0.01203,0.95128,0.92981,0.95241,0.83536,0.52342,0.23234,0.01137,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
50,16794.1,0.51006,0.21482,0.01178,0.95258,0.92819,0.95333,0.83646,0.52229,0.2345,0.01136,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
