epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
32,4079.05,0.89327,0.66508,0.01468,0.93379,0.93483,0.94913,0.79687,0.63345,0.26056,0.01437,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
33,4200.79,0.88199,0.66155,0.01455,0.93052,0.94282,0.94983,0.8043,0.60543,0.2723,0.01367,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
34,4322.88,0.87274,0.66499,0.01425,0.93183,0.93758,0.95171,0.79953,0.59939,0.25609,0.01334,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
35,4444.43,0.86092,0.66304,0.01418,0.9435,0.93638,0.95161,0.80516,0.60674,0.26756,0.01381,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
36,4566.31,0.8664,0.65202,0.01422,0.94273,0.95087,0.95333,0.80191,0.6102,0.26006,0.01364,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
37,4687.81,0.86783,0.63131,0.01417,0.94054,0.9356,0.94832,0.80229,0.60014,0.24887,0.01328,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
38,4810.38,0.85325,0.63262,0.0139,0.93346,0.95238,0.9484,0.80514,0.60012,0.25659,0.0134,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
39,4932.26,0.85769,0.61816,0.01399,0.93398,0.93875,0.95054,0.80338,0.60434,0.2523,0.0135,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
40,5053.86,0.85028,0.6287,0.0139,0.94019,0.92631,0.95039,0.81045,0.59288,0.26358,0.01321,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
41,5184.88,0.84658,0.63104,0.01387,0.94064,0.93523,0.94615,0.80273,0.58572,0.25894,0.01308,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
42,5321.94,0.84369,0.62254,0.01403,0.94863,0.92658,0.95268,0.80572,0.58465,0.26515,0.01291,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
43,5450.27,0.84222,0.6171,0.01374,0.92933,0.94234,0.94975,0.81328,0.58177,0.25733,0.013,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
44,5572.24,0.84085,0.60612,0.01378,0.94211,0.93861,0.9489,0.81257,0.57703,0.25157,0.01276,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
45,5694.3,0.83519,0.59322,0.01374,0.93658,0.93624,0.94751,0.81154,0.56549,0.24596,0.01252,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
46,5816.09,0.83175,0.58951,0.01349,0.95171,0.93441,0.95148,0.81103,0.57684,0.25066,0.01277,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
47,5938.1,0.82009,0.59316,0.01333,0.9369,0.93367,0.94809,0.81495,0.58236,0.244,0.01289,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
48,6075.08,0.82407,0.59033,0.01346,0.94194,0.93829,0.95033,0.81605,0.57155,0.24212,0.01264,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
49,6210.47,0.81613,0.56948,0.01327,0.94379,0.93871,0.9501,0.8176,0.55929,0.24553,0.01226,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
50,6332.62,0.80517,0.58466,0.01317,0.94334,0.93978,0.95317,0.82007,0.56633,0.24927,0.01242,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,6454.87,0.80955,0.58128,0.01324,0.94529,0.94776,0.95343,0.81647,0.5594,0.24479,0.01236,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,6591.04,0.80929,0.56417,0.01322,0.95033,0.94446,0.95284,0.81599,0.5702,0.24598,0.01261,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
53,6715.18,0.8028,0.57672,0.01298,0.94553,0.94358,0.95942,0.82103,0.56763,0.24702,0.01251,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
54,6850.29,0.80957,0.57803,0.01324,0.9433,0.94555,0.95128,0.81777,0.56036,0.24525,0.01227,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,6972.53,0.80228,0.56646,0.01295,0.9432,0.95083,0.95114,0.8146,0.56168,0.24331,0.01232,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
56,7094.34,0.79601,0.55253,0.01287,0.9454,0.94161,0.9527,0.82412,0.55887,0.23759,0.01221,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
57,7216.19,0.77874,0.55593,0.01253,0.94547,0.94515,0.95707,0.82892,0.55464,0.24047,0.0121,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,7338.04,0.77864,0.54663,0.01257,0.95654,0.94835,0.95855,0.8269,0.55659,0.23915,0.0122,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
59,7460.02,0.78387,0.54657,0.0127,0.95078,0.948,0.95223,0.82525,0.55735,0.24293,0.01226,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,7581.63,0.77307,0.56039,0.01263,0.94911,0.94351,0.9563,0.82436,0.55215,0.23717,0.01209,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,7703.31,0.76944,0.54329,0.01245,0.95499,0.94443,0.95676,0.8262,0.55342,0.23157,0.01218,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,7826.57,0.75989,0.54164,0.01228,0.94939,0.94808,0.95101,0.82175,0.55143,0.23679,0.01215,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,7950.63,0.75716,0.5198,0.01228,0.94594,0.951,0.95258,0.82547,0.54673,0.24379,0.01202,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,8074.57,0.76079,0.52728,0.01221,0.93881,0.9461,0.94973,0.82553,0.54444,0.24314,0.0119,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,8196.78,0.75687,0.52383,0.01211,0.93494,0.94693,0.9481,0.82621,0.54421,0.23697,0.01192,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
