epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
21,4233.87,1.23122,1.44733,0.02256,0.85823,0.8344,0.90074,0.70882,0.77215,0.50768,0.0178,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
22,4430.07,1.22376,1.44007,0.02224,0.85528,0.81921,0.89976,0.7043,0.76608,0.50953,0.01772,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
23,4625.63,1.21459,1.43997,0.02207,0.83916,0.83068,0.89583,0.70406,0.75369,0.51278,0.01734,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
24,4821.08,1.22007,1.43622,0.02218,0.8393,0.8408,0.90125,0.71488,0.74768,0.50956,0.01727,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
25,5017.16,1.21942,1.42695,0.02222,0.83954,0.83811,0.89696,0.71018,0.75359,0.49915,0.01748,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
26,5213.25,1.21155,1.42093,0.02191,0.80223,0.85705,0.89192,0.71126,0.74635,0.49951,0.0172,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
27,5409.19,1.21278,1.42442,0.02202,0.81128,0.84544,0.89374,0.71443,0.7444,0.4981,0.01713,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
28,5605.02,1.20908,1.41003,0.02203,0.82948,0.84556,0.90022,0.71501,0.74666,0.4998,0.01712,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
29,5800.86,1.20394,1.41376,0.02189,0.82479,0.85104,0.90406,0.71772,0.74284,0.50401,0.017,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
30,5996.72,1.19605,1.3944,0.02164,0.84448,0.83416,0.90011,0.71949,0.73732,0.49795,0.01688,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
31,6192.49,1.19791,1.39306,0.02174,0.82714,0.8636,0.90024,0.7223,0.73708,0.48663,0.01688,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
32,6388.05,1.19231,1.39935,0.02161,0.82649,0.84977,0.89848,0.72184,0.73767,0.48696,0.01688,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
33,6583.8,1.18966,1.38324,0.02157,0.83094,0.86043,0.90022,0.72321,0.73564,0.48743,0.01684,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
34,6779.54,1.17277,1.38454,0.0213,0.82619,0.86498,0.89921,0.72402,0.73455,0.4824,0.01681,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
35,6975.23,1.18294,1.38869,0.0215,0.82716,0.86412,0.89854,0.72369,0.73604,0.47672,0.01685,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
36,7171.43,1.17948,1.37374,0.02139,0.82184,0.86747,0.89632,0.72376,0.73473,0.47452,0.0168,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
37,7367.31,1.1659,1.37142,0.02111,0.82496,0.88877,0.90022,0.72643,0.7331,0.47252,0.01677,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
38,7563.25,1.16017,1.36415,0.02108,0.82773,0.87063,0.90043,0.72632,0.73402,0.47164,0.01678,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
39,7759.14,1.16675,1.35243,0.02117,0.82136,0.87502,0.9005,0.72704,0.73344,0.47118,0.01675,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
40,7955.61,1.15738,1.35109,0.02109,0.82371,0.86688,0.89872,0.72507,0.73173,0.47528,0.0167,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
41,8150.05,1.02877,0.78791,0.02582,0.83447,0.87441,0.89991,0.72762,0.73097,0.46711,0.01668,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
42,8343.13,1.00905,0.7634,0.0252,0.8312,0.8703,0.9025,0.72979,0.72964,0.46357,0.01664,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
43,8536.17,0.99953,0.74848,0.02496,0.83467,0.87227,0.90468,0.73166,0.7266,0.45829,0.01658,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
44,8729.2,0.99648,0.73072,0.02475,0.83616,0.87475,0.9071,0.73473,0.72235,0.45711,0.01647,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
45,8922.19,0.98603,0.72109,0.02451,0.83222,0.87823,0.90656,0.73508,0.71983,0.45428,0.01641,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
46,9114.96,0.97827,0.7127,0.02435,0.83446,0.87061,0.90615,0.73511,0.71985,0.44981,0.01642,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
47,9307.9,0.97274,0.70754,0.02414,0.84399,0.87404,0.9098,0.7365,0.71877,0.4462,0.01639,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
48,9500.61,0.96349,0.69345,0.02394,0.84403,0.87418,0.91045,0.73832,0.71888,0.44182,0.01638,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
49,9693.42,0.96427,0.68475,0.02399,0.84455,0.87106,0.91038,0.73899,0.71767,0.43983,0.01635,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
50,9886.35,0.95307,0.67921,0.02358,0.84566,0.87243,0.90992,0.73942,0.71756,0.4373,0.01636,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
